experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
76,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,116217.0,5.0652696604655,0.49049485258046216,0.50868913303243,0.34018877343233944,0.3923048839625999,0.6198101509472039,0.5848957172862409,0.6387580949986562
77,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,634170.0,5.802205693473752,0.47651705619504464,0.4854867467647641,0.3740252068318224,0.42694642629571833,0.5512857645999353,0.526259405353781,0.5803265298934196
78,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,451341.0,5.654504786799512,0.46187513935688096,0.4726517753394478,0.36003362599310307,0.4083155442378826,0.5491626820971393,0.5279666699326676,0.5618800331279427
79,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,704402.0,5.847820580384011,0.4238661808687213,0.4218840504718738,0.27996135453878807,0.35380672552590087,0.5882425245979261,0.4757687845517489,0.6153579570449014
80,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,635365.0,5.803023287410354,0.5300284596477027,0.53766000241755,0.4139162811932051,0.4789737382840604,0.6288423034508531,0.5868758668270848,0.6529788424607638
82,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,240423.0,5.3809760119799614,0.45924948484699907,0.45566383065231997,0.276139309406899,0.390000380248724,0.6276259747255742,0.5393829184774853,0.663857423772186
83,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,306286.0,5.486127146131736,0.4395947920309944,0.42790411711047777,0.3015078620454486,0.3670082091913306,0.5761920109636788,0.5411508811651582,0.5929691972443397
84,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,1766843.0,6.2471979602238195,0.4545447660052648,0.49732307517562846,0.24955125986563162,0.34848600588913903,0.6100437095633818,0.5674175075528192,0.6289184962755495
184,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,83764.0,4.923057408122183,0.4607091532937515,0.4510980034751487,0.36839775732918956,0.4057669056930713,0.5705723385985306,0.5242292914821914,0.5852984662593893
185,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,98046.0,4.9914298803764385,0.4431846470956554,0.3989071123720692,0.29391639861124214,0.3331199640946986,0.651954835552303,0.5454581661319622,0.6904867847473048
186,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,118191.0,5.072584407178475,0.46962347510476105,0.47116966019912054,0.357280290421109,0.3914273654536822,0.582957200637859,0.5396096131216065,0.5997809648064648
187,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,208260.0,5.318605864055056,0.46639034122924206,0.44003671060092,0.3256906192086605,0.3921090510324235,0.6287375587483892,0.552850049664803,0.6685214088425331
188,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,174238.0,5.241142877368375,0.5161126169194755,0.5214221257184695,0.3069281208968981,0.39683128980290505,0.7203535088936842,0.6362230164947167,0.7539665416785972
189,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,294208.0,5.468654477734197,0.4937684022424275,0.5120560183277841,0.33131821678089535,0.4008804094572388,0.6271717467091187,0.5773192535869143,0.6615005023464935
190,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,211579.0,5.325472560165081,0.488922375048361,0.4797877408704659,0.3482838347422648,0.39224276740791547,0.6592421984680904,0.5719409789967751,0.6789593349174338
191,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,125612.0,5.0990311305225156,0.4479110464815536,0.4057549481360667,0.26171657675843985,0.31642263765561457,0.6670051161601898,0.5816487207203307,0.724750712193007
192,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,159436.0,5.202586390059472,0.43181885177675766,0.4368573480805198,0.22543949131408855,0.2891150116364868,0.6388182224935696,0.5554351781802427,0.7026118271920735
193,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,216791.0,5.336041248662156,0.42012522740760705,0.38511081109993206,0.24210733589662753,0.29478601845437025,0.6369264180768903,0.5686622404957148,0.6804654743271032
194,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,284453.0,5.45401051843979,0.37071949497704254,0.37776722069881447,0.19214253508823623,0.2709923657473282,0.5426052805063452,0.4510363436634407,0.595976143278276
195,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,234646.0,5.370413155212761,0.48749670460077504,0.5133350600835025,0.29948820664911535,0.3956155889629694,0.6208838338240933,0.5809863016463634,0.6429692596541914
196,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,544657.0,5.7361230896115325,0.43025525602624276,0.41404128925816475,0.3050725713620366,0.3565739308194456,0.5692571795980298,0.5010937600908777,0.6351159322620525
197,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,551433.0,5.74149275250073,0.4509131487182545,0.45456816658238536,0.27159335830475473,0.36392452844942635,0.6073273617334959,0.5464873212290479,0.633785175828672
198,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,412901.0,5.615845934688594,0.4775469764316544,0.47633732510242455,0.3355612013768449,0.3891683651427643,0.6082313529797345,0.581327040178981,0.6227923810537933
199,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,610545.0,5.785717678979434,0.3628313285800965,0.35162958625091656,0.2146353850906951,0.27590118274295283,0.5370395088157925,0.43347112848901914,0.6077759780353231
200,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,487125.0,5.687640418800747,0.38563715315416747,0.3781004462218249,0.23533347821766024,0.2942679094597916,0.5615114424939819,0.4631546064469342,0.58159774757109
201,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,697669.0,5.843649426106501,0.44799615962288897,0.4309481502748615,0.27165370917324855,0.31286398419138106,0.6554817851370526,0.5862675099151867,0.6887271133537344
202,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,671298.0,5.826915353292089,0.4706256515480326,0.4833264829839687,0.3244743976636479,0.4026568768029517,0.5944848409215422,0.554592955198619,0.6133571264019136
203,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,395808.0,5.597484567840927,0.48859896274258563,0.47835123124806866,0.3983134058437396,0.42855510143914394,0.5901682566598573,0.5449854338981636,0.6216953218643897
204,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,778725.0,5.89138411740549,0.44022181361624774,0.44530756001418975,0.24298944670127343,0.33659693929176426,0.6188149811185509,0.5634437188959341,0.6476791312160504
205,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,573986.0,5.7589012997204545,0.43519392614352276,0.42389668745501585,0.2856564135730196,0.359350923975136,0.593166934767686,0.5159868101870563,0.6331506667142359
206,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,953467.0,5.979305666479125,0.4683990649173761,0.49720160891350335,0.2555724922068137,0.3814823848240254,0.628913458065198,0.5779251580391983,0.649957845645478
207,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1311855.0,6.117885834902484,0.4802482066008654,0.4988664447200519,0.32861516441006794,0.37870840271463646,0.5965995428664466,0.5725112543209185,0.610623450301034
208,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1191613.0,6.07613523254021,0.48132262417358407,0.4715935687245345,0.3401830900813437,0.3888671844969089,0.6451053830836837,0.557722365854861,0.6826450301449027
209,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1299881.0,6.113903595838458,0.46035611176928304,0.4715983779259193,0.26744037734375253,0.3482529940538722,0.6435858823835301,0.5812567560118266,0.6712699408950391
210,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,895288.0,5.951962763462296,0.4821388034976121,0.4789853257921951,0.3278791882048797,0.3817802544738368,0.6461390695829486,0.5909876852267781,0.6722128035326549
211,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,478128.0,5.679544177474129,0.4990424181744964,0.49394954763750326,0.4027742195709145,0.446900857817484,0.5978518983482195,0.557232848551217,0.6208029980222413
212,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,815739.0,5.911551226166305,0.45782958604752205,0.46989974285854763,0.2527991091500587,0.360066072848655,0.6179106673849312,0.581444748118042,0.634892296768966
213,Rac1,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,578917.0,5.762616302888257,0.4538516674460041,0.43669605884596824,0.34420261335179475,0.37514896214187643,0.5829513997833304,0.5361155606226332,0.6042112918043456
214,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,859918.0,5.934457039795414,0.587785582268541,0.5902561495679841,0.4209968965625087,0.4977851594230284,0.7571387408128036,0.669542047907879,0.8033466437150426
215,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,1812843.0,6.258360193954252,0.48724926836589805,0.524134579389806,0.19514910235793073,0.3196090450143086,0.736155766900986,0.640538881646208,0.7938304845719827
216,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,245342.0,5.38977190127149,0.5639453605046494,0.6372159472495371,0.3267442730426566,0.39684301579363157,0.7315658632686646,0.6804711716000594,0.7716856756335143
217,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,344275.0,5.536905486961865,0.49543185994269534,0.5186509256158847,0.3076301291375219,0.36137807763253055,0.6781843355823879,0.6139599098619513,0.7086091293852759
218,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,312107.0,5.494303509220544,0.47020027786196167,0.4478158386442065,0.31773439699967665,0.3781967318677524,0.6574758274660042,0.5437148984675901,0.7126943382808725
219,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,378395.0,5.577945389128391,0.412501889118754,0.38560558497462055,0.21771781662210435,0.2783174721723717,0.6487007216891881,0.5297439052764766,0.7496430187259494
220,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,501955.0,5.700664784619759,0.5908191217617881,0.6222840164008561,0.37171395715382566,0.45840419422768963,0.7770624541906699,0.7156387373302883,0.8185707048460699
221,Rac1,in_SF,distances_AV,P5_P9,4.0,5.0,9.0,5000.0,621745.0,5.793612301410987,0.5957663526290983,0.5919795072765768,0.4477075308133969,0.5234532660244975,0.7565504275265594,0.6572911384666713,0.8215095645607956
222,Rac1,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,1513361.0,6.179942537809799,0.5247101776138734,0.5284190220352397,0.3812701520236961,0.4559992153490109,0.6601213487872079,0.6171139764215117,0.6843154141424297
223,Rac1,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,1155451.0,6.062751532782818,0.42212727313491205,0.38160165520533634,0.2810269932587028,0.33225264659643616,0.6363446464657297,0.5049500478031197,0.6962690429137393
224,Rac1,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,618786.0,5.791540479249167,0.5094890762604334,0.5100808679282849,0.3872123708467457,0.4543484799513754,0.6277760915650846,0.5650669209423101,0.6844199878473219
225,Rac1,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,948914.0,5.977226854136591,0.428851197400045,0.42064084575013394,0.24838258203245292,0.3114105152333514,0.613230283568275,0.5591221461706032,0.6503343546182988
226,Rac1,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,1223542.0,6.087618881783576,0.4727997341619883,0.45111655007681206,0.26703218078912394,0.3166807831926741,0.7413968154631955,0.5919426649618617,0.7986345257890404
227,Rac1,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,680809.0,5.83302528829936,0.45719529604355846,0.4984681241001278,0.21159562730804618,0.3187426073646588,0.6612179265803884,0.5772188331103197,0.7051424052731551
