experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
227,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,712524.0,5.852799497300931,1065.6409442932265,1152.2796462997753,470.4315751137267,824.1745400000001,1512.3338351449133,1393.2888515563354,1550.9661758971436
228,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,327281.0,5.514920793469718,1053.3581437010307,1149.1120151196283,395.9732014904537,764.3435966470464,1546.9166150606472,1407.284843758493,1593.796669591398
229,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,321989.0,5.507841035295515,895.7211496260693,947.8986513214445,460.95359496442126,702.2037878607462,1234.7674173255164,1146.0543420991294,1288.504058818204
230,Rac1,out_SF,distances_R,P8_P9,1.0,8.0,9.0,5000.0,277380.0,5.4430751438217255,833.4825737640311,889.9678832002644,347.39380948845337,624.3559104111523,1196.136613348782,1080.7209979709908,1246.2199952087747
61,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,574465.0,5.759263573894789,0.48338005451501037,0.4865465988706417,0.0918097052242319,0.237298455885755,0.8706623877104918,0.7273012500717646,0.936172847552408
62,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,406622.0,5.609190872138045,0.426616292605399,0.39501800785883473,0.06472987493676546,0.17939758914885792,0.8358206804238025,0.6558024010218639,0.9193666534713535
63,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,969008.0,5.986327362542523,0.43620322402114,0.4134954905645326,0.06903358306092655,0.18516923924303236,0.8436036627275144,0.6810524373255636,0.9084793300553726
64,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,315701.0,5.499275957545667,0.40412572267112773,0.3614024434806137,0.059636910914671624,0.15938375725750195,0.8194799356991304,0.6253115203571943,0.9001096433165019
65,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,337770.0,5.528621073852407,0.4113210317245263,0.37196610671613717,0.06405925933938421,0.1557981185424574,0.83790240393766,0.6414249172791416,0.9179231413852716
66,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,190518.0,5.279936013772144,0.44633044204879624,0.4258645164889454,0.07509066695180466,0.20398364898628668,0.8547602286863186,0.675572287634219,0.9250606083017395
